user_id,edad,sexo,estado,ciudad,nivel_educativo,ocupacion,ingreso_mensual_mxn,antiguedad_dias,es_hey_pro,nomina_domiciliada,canal_apertura,score_buro,dias_desde_ultimo_login,preferencia_canal,satisfaccion_1_10,recibe_remesas,usa_hey_shop,idioma_preferido,tiene_seguro,num_productos_activos,patron_uso_atipico
USR-05785,27,H,Ciudad de México,CDMX - Coyoacán,Preparatoria,Independiente,19000,623,True,False,App,763,1,app_android,9.0,False,False,es_MX,False,3,True
USR-05786,41,H,Nuevo León,Monterrey,Preparatoria,Empleado,17000,839,True,True,Fan Shop,773,5,app_ios,8.0,False,False,es_MX,False,3,False
USR-05787,22,H,Sinaloa,Culiacán,Licenciatura,Estudiante,11500,397,True,False,Fan Shop,532,0,app_android,9.0,False,False,es_MX,False,2,False
USR-05788,41,M,Jalisco,Guadalajara,Posgrado,Independiente,64000,1292,False,False,App,750,6,app_ios,8.0,False,False,es_MX,True,5,False
USR-05789,26,H,Baja California,Tecate,Licenciatura,Empleado,14000,384,False,True,App,514,10,app_android,6.0,False,False,es_MX,True,3,False
USR-05790,37,M,Nuevo León,Guadalupe,Licenciatura,Empleado,28000,1019,False,True,App,507,15,app_android,6.0,False,False,es_MX,False,3,False
USR-05791,45,M,Tamaulipas,Ciudad Victoria,Licenciatura,Empleado,33000,994,True,False,App,800,15,app_android,7.0,False,False,es_MX,False,4,False
USR-05792,56,M,,,Licenciatura,Empleado,21000,780,True,True,App,585,9,app_ios,8.0,False,False,es_MX,False,3,False
USR-05793,37,H,Jalisco,Tonalá,Licenciatura,Estudiante,9000,459,False,False,App,635,40,app_huawei,5.0,False,True,es_MX,False,1,False
USR-05794,24,M,Coahuila,Torreón,Preparatoria,Empleado,15000,78,True,False,App,485,41,app_android,7.0,False,False,es_MX,False,0,False
USR-05795,24,M,Ciudad de México,CDMX - Coyoacán,Preparatoria,Empleado,16000,175,False,True,App,413,6,app_android,7.0,False,False,es_MX,False,0,False
USR-05796,18,H,Estado de México,Toluca,Secundaria,Empleado,10000,1688,True,True,Fan Shop,740,0,app_android,9.0,False,True,es_MX,False,2,False
USR-05797,21,M,Guanajuato,Irapuato,Preparatoria,Estudiante,15500,161,True,False,App,647,2,app_ios,10.0,False,False,es_MX,False,2,False
USR-05798,42,H,,,Licenciatura,Empleado,14000,589,False,False,App,340,5,app_android,5.0,False,False,es_MX,False,2,False
USR-05799,25,M,Nuevo León,San Nicolás de los Garza,Secundaria,Empresario,7000,584,True,False,App,621,1,app_ios,9.0,False,True,es_MX,False,3,False
USR-05800,27,M,Veracruz,Poza Rica,Preparatoria,Empleado,12500,490,True,False,App,575,3,app_ios,10.0,False,True,es_MX,False,2,False
USR-05801,53,H,Jalisco,Guadalajara,Posgrado,Independiente,69000,890,False,False,App,666,17,app_ios,8.0,False,True,en_US,True,5,False
USR-05802,40,SE,Jalisco,San Pedro Tlaquepaque,Secundaria,Independiente,23500,70,False,False,App,424,5,app_android,4.0,False,False,es_MX,False,2,False
USR-05803,25,M,Otros,Tuxtla Gutiérrez,Preparatoria,Empleado,21000,1694,False,True,Fan Shop,767,8,app_ios,6.0,False,False,es_MX,False,4,False
USR-05804,31,H,Baja California,Mexicali,Posgrado,Empresario,25000,228,False,False,App,636,68,app_ios,,False,False,es_MX,False,0,False
USR-05805,23,H,Querétaro,Querétaro,Licenciatura,Independiente,16000,459,False,False,App,627,127,app_huawei,6.0,False,False,es_MX,False,0,False
USR-05806,24,H,Otros,Campeche,Posgrado,Independiente,10500,15,True,False,App,611,1,app_ios,8.0,False,False,es_MX,False,2,False
USR-05807,55,M,Ciudad de México,CDMX - Benito Juárez,Licenciatura,Desempleado,11000,1821,False,False,App,647,151,app_android,4.0,False,False,es_MX,False,1,False
USR-05808,57,H,Sinaloa,Mazatlán,Secundaria,Desempleado,20000,1414,False,False,Fan Shop,640,82,app_ios,5.0,False,False,es_MX,False,0,False
USR-05809,25,H,Ciudad de México,CDMX - Tlalpan,Licenciatura,Independiente,16000,241,False,False,App,442,6,app_android,6.0,False,False,es_MX,True,2,False
USR-05810,40,H,Ciudad de México,CDMX - Coyoacán,Licenciatura,Empleado,59000,1401,True,True,App,646,1,app_android,9.0,False,True,es_MX,False,2,False
USR-05811,44,H,Nuevo León,García,Posgrado,Empleado,22500,1631,True,True,App,740,19,app_android,7.0,False,False,es_MX,False,2,False
USR-05812,24,H,Jalisco,Tlaquepaque,Preparatoria,Empresario,15500,824,True,False,App,296,12,app_ios,4.0,False,False,es_MX,False,2,False
USR-05813,53,M,Jalisco,Guadalajara,Licenciatura,Empresario,66000,80,False,False,App,560,8,app_huawei,9.0,False,True,es_MX,True,3,False
USR-05814,47,M,Estado de México,Nezahualcóyotl,Licenciatura,Empleado,38000,1122,True,False,App,836,16,app_android,8.0,False,False,es_MX,True,2,False
USR-05815,32,M,Estado de México,Nezahualcóyotl,Preparatoria,Empleado,15500,1766,True,True,App,658,3,app_android,7.0,False,False,es_MX,False,1,False
USR-05816,29,M,Puebla,Puebla,Licenciatura,Independiente,25000,1391,True,False,App,679,1,app_ios,7.0,False,True,es_MX,False,3,False
USR-05817,43,H,Ciudad de México,CDMX - Coyoacán,Preparatoria,Empleado,10000,525,False,True,App,487,9,app_android,8.0,False,False,es_MX,False,2,False
USR-05818,43,M,Guanajuato,Celaya,Posgrado,Empleado,16000,576,True,False,App,757,0,app_android,8.0,False,False,es_MX,False,4,False
USR-05819,24,H,Tamaulipas,Nuevo Laredo,Preparatoria,Empleado,28000,957,True,False,App,548,0,app_android,10.0,False,True,es_MX,False,1,False
USR-05820,49,H,Ciudad de México,CDMX - Coyoacán,Licenciatura,Empleado,27000,511,False,True,Fan Shop,480,6,app_android,9.0,False,False,es_MX,False,2,False
USR-05821,36,M,Ciudad de México,CDMX - Tlalpan,Preparatoria,Empleado,17000,732,False,False,App,468,10,app_huawei,,False,False,es_MX,True,2,False
USR-05822,24,H,Chihuahua,Chihuahua,Posgrado,Empleado,15500,1775,True,False,App,581,0,app_android,9.0,False,True,es_MX,False,1,False
USR-05823,39,M,Ciudad de México,CDMX - Tlalpan,Licenciatura,Independiente,41500,1098,True,False,App,680,1,app_ios,7.0,False,True,es_MX,False,3,False
USR-05824,45,M,Jalisco,Tlaquepaque,Licenciatura,Independiente,21500,1631,True,False,App,685,2,app_ios,9.0,False,True,en_US,True,5,False
USR-05825,21,H,Baja California,Tecate,Preparatoria,Estudiante,7000,339,True,False,Fan Shop,534,3,app_android,10.0,False,False,es_MX,False,1,False
USR-05826,31,H,Nuevo León,Guadalupe,Preparatoria,Desempleado,17500,965,False,False,App,461,50,app_android,,False,False,es_MX,False,1,False
USR-05827,27,H,Estado de México,Tlalnepantla,Preparatoria,Empleado,16500,1350,True,False,App,532,12,app_ios,7.0,False,False,es_MX,False,2,False
USR-05828,39,H,Ciudad de México,CDMX - Miguel Hidalgo,Licenciatura,Empleado,58500,90,True,False,App,679,2,app_huawei,7.0,False,False,es_MX,False,4,False
USR-05829,43,M,Estado de México,Naucalpan,Preparatoria,Empleado,47500,286,True,False,App,753,2,app_android,9.0,False,True,es_MX,True,2,False
USR-05830,36,M,Chihuahua,Delicias,Posgrado,Empresario,52000,1794,False,False,App,620,11,app_huawei,9.0,False,False,es_MX,False,2,False
USR-05831,33,M,Ciudad de México,CDMX - Tlalpan,Secundaria,Empleado,12500,1351,False,True,Fan Shop,394,1,app_android,5.0,False,False,es_MX,False,4,False
USR-05832,19,M,Sonora,Hermosillo,Secundaria,Empleado,8000,1761,False,False,App,762,1,app_android,7.0,False,True,es_MX,False,0,False
USR-05833,23,M,Nuevo León,Monterrey,Licenciatura,Empleado,29000,42,True,False,App,477,1,app_ios,7.0,False,True,es_MX,False,1,False
USR-05834,39,M,Ciudad de México,CDMX - Cuauhtémoc,Posgrado,Empleado,52000,771,True,True,App,652,4,app_android,10.0,False,False,es_MX,True,3,False
USR-05835,31,H,Ciudad de México,CDMX - Benito Juárez,Licenciatura,Empleado,19500,341,True,False,App,665,2,app_android,10.0,False,True,es_MX,False,2,False
USR-05836,46,H,Nuevo León,Guadalupe,Posgrado,Empleado,22000,1528,True,False,App,433,21,app_ios,3.0,False,False,es_MX,False,1,False
USR-05837,24,H,Estado de México,Nezahualcóyotl,Licenciatura,Empleado,10000,1825,True,True,App,725,2,app_android,9.0,False,False,es_MX,False,2,False
USR-05838,41,H,Jalisco,Tlaquepaque,Preparatoria,Empresario,39000,356,False,False,App,781,0,app_android,10.0,False,True,es_MX,False,3,False
USR-05839,36,H,Sonora,Nogales,Secundaria,Empleado,34500,901,True,True,App,504,10,app_ios,10.0,False,True,es_MX,False,2,False
USR-05840,40,H,Ciudad de México,CDMX - Tlalpan,Licenciatura,Empresario,73000,886,False,False,App,828,8,app_android,10.0,True,False,es_MX,True,2,False
USR-05841,54,H,Otros,Durango,Preparatoria,Empleado,4500,163,False,True,App,415,140,app_huawei,6.0,False,False,es_MX,False,1,False
USR-05842,47,H,Jalisco,Guadalajara,Licenciatura,Desempleado,5500,1354,False,False,App,705,92,app_ios,5.0,False,False,es_MX,False,0,False
USR-05843,42,H,Estado de México,Naucalpan,Preparatoria,Empleado,33500,521,False,True,Fan Shop,566,18,app_ios,6.0,False,False,es_MX,False,2,False
USR-05844,38,M,Guanajuato,Celaya,Preparatoria,Independiente,46000,1794,True,False,App,792,0,app_ios,8.0,False,False,es_MX,True,4,False
USR-05845,31,H,Ciudad de México,CDMX - Cuauhtémoc,Secundaria,Empresario,11500,1216,False,False,App,568,4,app_android,,False,False,es_MX,False,1,False
USR-05846,37,M,Coahuila,Saltillo,Licenciatura,Independiente,98000,570,False,False,App,641,1,app_ios,7.0,False,False,es_MX,True,4,False
USR-05847,23,SE,Jalisco,Puerto Vallarta,Posgrado,Empleado,7500,919,True,False,App,773,2,app_android,10.0,True,False,es_MX,True,1,False
USR-05848,44,H,Veracruz,Córdoba,Licenciatura,Empleado,13000,730,True,True,App,755,1,app_huawei,7.0,False,False,es_MX,False,1,False
USR-05849,22,H,Ciudad de México,CDMX - Tlalpan,Licenciatura,Empresario,11500,187,False,False,App,424,115,app_huawei,7.0,False,False,es_MX,False,0,False
USR-05850,55,H,Baja California,Ensenada,Licenciatura,Empleado,36000,847,True,True,App,622,12,app_android,10.0,True,False,es_MX,False,2,True
USR-05851,42,H,Veracruz,Coatzacoalcos,Preparatoria,Independiente,14000,1546,False,False,App,454,21,app_ios,4.0,True,False,es_MX,False,2,False
USR-05852,33,H,Nuevo León,García,Posgrado,Empleado,11500,981,False,True,App,591,6,app_ios,,False,False,es_MX,False,2,False
USR-05853,38,H,Estado de México,Tlalnepantla,Posgrado,Empleado,13500,779,True,True,App,494,3,app_ios,10.0,False,False,es_MX,True,1,False
USR-05854,32,H,Sonora,San Luis Río Colorado,Licenciatura,Empleado,7500,228,False,True,Fan Shop,312,10,app_android,3.0,False,False,es_MX,False,2,False
USR-05855,31,M,Baja California,Mexicali,Posgrado,Empleado,14000,518,False,False,Fan Shop,312,5,app_android,5.0,False,False,en_US,False,2,False
USR-05856,32,H,Guanajuato,Celaya,Preparatoria,Empresario,15000,1092,False,False,App,558,20,app_ios,4.0,False,False,es_MX,False,2,False
USR-05857,41,M,Jalisco,Zapopan,Preparatoria,Estudiante,18000,474,False,False,App,471,175,app_ios,6.0,False,False,es_MX,False,0,False
USR-05858,43,M,Nuevo León,García,Licenciatura,Empleado,36000,1746,True,False,App,828,11,app_android,10.0,False,False,es_MX,False,1,False
USR-05859,20,M,,,Preparatoria,Empleado,24500,1655,True,True,App,551,1,app_android,9.0,False,False,es_MX,True,1,False
USR-05860,43,M,Nuevo León,San Pedro Garza García,Preparatoria,Independiente,52000,1072,True,False,Fan Shop,674,2,app_android,6.0,False,True,es_MX,False,1,False
USR-05861,41,H,Guanajuato,Irapuato,Licenciatura,Empleado,15500,1743,True,False,App,710,4,app_android,10.0,True,False,es_MX,True,2,False
USR-05862,26,M,Guanajuato,Irapuato,Licenciatura,Empresario,14000,1614,False,False,App,729,3,app_ios,8.0,False,False,es_MX,False,2,False
USR-05863,59,H,Sonora,Hermosillo,Licenciatura,Empresario,75000,875,False,False,App,702,17,app_ios,9.0,False,False,es_MX,True,3,False
USR-05864,39,H,Sinaloa,Los Mochis,Licenciatura,Empleado,34000,1096,False,True,Fan Shop,493,18,app_ios,,False,False,es_MX,False,3,False
USR-05865,31,M,Coahuila,Torreón,Secundaria,Empleado,16000,426,True,False,App,676,2,app_android,7.0,False,False,es_MX,False,2,False
USR-05866,46,M,Nuevo León,San Pedro Garza García,Licenciatura,Empresario,62000,1057,True,False,Fan Shop,779,5,app_ios,8.0,False,False,es_MX,False,3,False
USR-05867,28,H,Estado de México,Ecatepec,Licenciatura,Independiente,96000,601,False,False,App,675,6,app_ios,10.0,False,False,es_MX,False,4,False
USR-05868,55,H,Otros,Morelia,Preparatoria,Empleado,39000,1390,False,True,App,753,9,app_huawei,,False,True,es_MX,False,5,False
USR-05869,40,SE,Otros,Tuxtla Gutiérrez,Licenciatura,Empleado,14500,1090,False,True,App,589,12,app_android,7.0,False,True,es_MX,False,4,False
USR-05870,38,M,Otros,Cuernavaca,Licenciatura,Empleado,21000,855,False,True,Fan Shop,584,0,app_ios,5.0,False,False,en_US,False,1,False
USR-05871,42,M,Nuevo León,Guadalupe,Posgrado,Empresario,56000,531,False,False,App,626,1,app_ios,,False,True,es_MX,False,4,False
USR-05872,42,H,Estado de México,Toluca,Licenciatura,Empleado,17500,223,False,True,App,777,5,app_android,6.0,False,True,es_MX,False,4,False
USR-05873,53,M,Baja California,Ensenada,Preparatoria,Empleado,16500,1404,True,True,App,775,6,app_android,9.0,False,False,es_MX,False,2,False
USR-05874,35,H,Estado de México,Naucalpan,Posgrado,Empresario,36000,501,False,False,App,653,7,app_ios,6.0,False,False,es_MX,False,3,False
USR-05875,21,M,Tamaulipas,Matamoros,Preparatoria,Estudiante,16500,1601,True,False,App,753,1,app_android,10.0,False,False,es_MX,False,2,False
USR-05876,23,M,Guanajuato,Salamanca,Licenciatura,Estudiante,11000,651,True,False,App,462,0,app_android,7.0,False,False,es_MX,False,1,False
USR-05877,42,M,Tamaulipas,Tampico,Preparatoria,Empleado,28500,401,True,True,App,560,13,app_ios,10.0,False,False,es_MX,False,2,False
USR-05878,41,H,Querétaro,El Marqués,Preparatoria,Independiente,29000,955,False,False,App,807,5,app_ios,,False,False,es_MX,False,3,False
USR-05879,30,M,Nuevo León,García,Licenciatura,Empleado,22000,704,True,False,App,627,3,app_android,8.0,False,False,es_MX,False,2,False
USR-05880,54,M,Guanajuato,León,Preparatoria,Empleado,36000,288,False,True,App,632,11,app_ios,9.0,False,False,es_MX,False,4,False
USR-05881,21,M,Nuevo León,Guadalupe,Preparatoria,Empleado,20500,1625,True,True,App,687,2,app_ios,9.0,False,False,es_MX,False,2,False
USR-05882,43,M,Nuevo León,Santa Catarina,Posgrado,Empleado,45000,1485,True,False,App,708,14,app_ios,10.0,False,False,es_MX,False,4,False
USR-05883,44,H,Oaxaca,Juchitán,Licenciatura,Empleado,56000,407,True,True,App,677,1,app_android,10.0,False,True,en_US,False,3,False
USR-05884,55,H,Sinaloa,Culiacán,Licenciatura,Estudiante,14500,1497,False,False,App,613,110,app_huawei,6.0,False,True,es_MX,False,2,False
USR-05885,32,M,Otros,Durango,Licenciatura,Empleado,15000,281,True,True,App,641,19,app_huawei,8.0,False,False,es_MX,False,2,False
USR-05886,22,SE,Otros,Campeche,Licenciatura,Empleado,18000,591,True,False,Fan Shop,690,3,app_android,8.0,False,True,es_MX,False,1,False
USR-05887,56,M,Jalisco,Tlaquepaque,Secundaria,Jubilado,15500,1652,False,False,App,485,163,app_android,6.0,False,True,es_MX,False,2,False
USR-05888,35,H,Veracruz,Coatzacoalcos,Preparatoria,Empleado,23000,1316,False,False,App,332,19,app_ios,5.0,False,False,es_MX,False,1,False
USR-05889,47,H,Jalisco,San Pedro Tlaquepaque,Preparatoria,Independiente,21500,532,False,False,App,519,20,app_huawei,6.0,False,False,es_MX,False,3,False
USR-05890,25,H,Oaxaca,Oaxaca de Juárez,Preparatoria,Empleado,36500,1686,True,True,App,681,11,app_android,,False,False,es_MX,False,3,False
USR-05891,46,SE,Nuevo León,Guadalupe,Licenciatura,Empleado,34000,1667,False,False,App,433,155,app_android,4.0,False,True,es_MX,False,2,False
USR-05892,29,M,Baja California,Ensenada,Preparatoria,Empleado,21500,596,True,True,App,417,8,app_ios,3.0,False,False,es_MX,False,2,False
USR-05893,43,H,Otros,Cuernavaca,Licenciatura,Empleado,15500,411,False,True,App,529,10,app_android,8.0,False,False,es_MX,False,3,False
USR-05894,34,M,Jalisco,Tlaquepaque,Posgrado,Independiente,74000,409,False,False,App,697,12,app_huawei,10.0,False,False,es_MX,False,2,False
USR-05895,26,H,Puebla,Tehuacán,Licenciatura,Empleado,10000,92,True,True,App,476,3,app_ios,,False,False,es_MX,False,2,False
USR-05896,51,M,Chihuahua,Chihuahua,Posgrado,Desempleado,6000,1695,False,False,App,716,112,app_huawei,6.0,False,False,es_MX,False,0,False
USR-05897,32,M,Nuevo León,Santa Catarina,Posgrado,Independiente,18000,216,False,False,App,382,9,app_huawei,3.0,False,False,es_MX,False,1,False
USR-05898,49,SE,Jalisco,Puerto Vallarta,Licenciatura,Empresario,21000,431,True,False,Fan Shop,573,0,app_android,9.0,True,False,es_MX,False,3,False
USR-05899,52,M,Sonora,San Luis Río Colorado,Posgrado,Empleado,16500,372,False,True,App,585,7,app_huawei,6.0,False,True,es_MX,False,4,False
USR-05900,43,H,Ciudad de México,CDMX - Cuauhtémoc,Licenciatura,Empleado,25500,1758,False,True,App,483,18,app_ios,9.0,False,False,es_MX,False,2,False
USR-05901,60,H,Coahuila,Saltillo,Posgrado,Empleado,36000,563,True,False,App,849,4,app_android,8.0,False,False,es_MX,True,3,False
USR-05902,32,H,Ciudad de México,CDMX - Miguel Hidalgo,Preparatoria,Independiente,34000,361,False,False,App,414,151,app_huawei,6.0,False,False,es_MX,True,1,False
USR-05903,40,M,Ciudad de México,CDMX - Miguel Hidalgo,Secundaria,Empleado,28000,1246,True,True,App,841,5,app_ios,8.0,False,False,es_MX,True,2,False
USR-05904,38,H,Otros,Campeche,Preparatoria,Desempleado,24500,726,False,False,App,604,158,app_huawei,6.0,False,False,es_MX,False,1,False
USR-05905,34,M,Otros,Durango,Posgrado,Independiente,26000,1383,False,False,App,597,14,app_android,10.0,False,False,es_MX,False,4,True
USR-05906,30,M,Guanajuato,San Miguel de Allende,Posgrado,Empresario,80000,470,False,False,Fan Shop,551,2,app_ios,10.0,False,False,es_MX,False,2,False
USR-05907,18,SE,Jalisco,San Pedro Tlaquepaque,Secundaria,Estudiante,25000,775,True,False,App,542,2,app_ios,10.0,False,True,es_MX,False,2,False
USR-05908,56,M,Otros,Tepic,Preparatoria,Jubilado,17500,376,False,False,App,409,173,app_huawei,6.0,False,True,es_MX,False,0,False
USR-05909,43,M,Ciudad de México,CDMX - Coyoacán,Licenciatura,Empleado,11500,1692,False,True,App,480,1,app_ios,7.0,False,False,es_MX,False,3,False
USR-05910,45,H,Nuevo León,García,Secundaria,Empleado,22000,494,False,True,Fan Shop,604,4,app_ios,7.0,False,False,es_MX,False,2,False
USR-05911,28,H,Baja California,Mexicali,Preparatoria,Independiente,36500,1770,False,False,Fan Shop,750,2,app_android,8.0,False,True,es_MX,False,1,False
USR-05912,31,H,Ciudad de México,CDMX - Tlalpan,Preparatoria,Empleado,34500,1124,False,True,App,772,1,app_ios,7.0,True,False,es_MX,False,4,False
USR-05913,27,M,Coahuila,Piedras Negras,Preparatoria,Empleado,33000,355,False,True,App,732,8,app_ios,6.0,False,False,es_MX,False,3,False
USR-05914,45,M,Querétaro,San Juan del Río,Licenciatura,Empresario,27000,357,False,False,App,706,1,app_huawei,9.0,False,False,es_MX,False,3,False
USR-05915,23,H,Nuevo León,Monterrey,Secundaria,Estudiante,9000,262,False,False,App,558,1,app_android,10.0,False,True,es_MX,False,3,False
USR-05916,26,H,Baja California,Ensenada,Preparatoria,Empleado,19500,923,False,True,Fan Shop,728,15,app_ios,10.0,False,False,es_MX,False,2,False
USR-05917,43,M,Querétaro,Querétaro,Licenciatura,Empleado,15500,1744,False,True,App,720,12,app_android,9.0,False,False,es_MX,False,2,False
USR-05918,33,M,Nuevo León,Apodaca,Preparatoria,Empresario,77000,1005,False,False,Fan Shop,753,3,app_huawei,7.0,False,True,es_MX,False,3,False
USR-05919,19,M,Coahuila,Saltillo,Preparatoria,Empleado,21000,322,True,True,Fan Shop,744,1,app_android,7.0,False,True,es_MX,False,3,False
USR-05920,31,M,Puebla,San Andrés Cholula,Preparatoria,Empleado,30500,1113,True,True,App,530,2,app_android,8.0,False,False,es_MX,False,3,False
USR-05921,38,H,Jalisco,Guadalajara,Secundaria,Independiente,21000,274,True,False,Fan Shop,754,3,app_ios,10.0,False,False,es_MX,True,2,False
USR-05922,23,H,Otros,Zacatecas,Preparatoria,Estudiante,13000,1125,True,False,App,736,3,app_android,7.0,False,False,es_MX,False,2,False
USR-05923,22,H,Coahuila,Torreón,Licenciatura,Empleado,16000,1508,False,True,App,485,110,app_android,6.0,False,False,es_MX,False,0,False
USR-05924,41,H,Ciudad de México,CDMX - Coyoacán,Licenciatura,Empresario,36000,1081,True,False,App,795,2,app_ios,10.0,False,False,es_MX,True,3,False
