producto_id,user_id,tipo_producto,fecha_apertura,estatus,limite_credito,saldo_actual,utilizacion_pct,tasa_interes_anual,plazo_meses,monto_mensualidad,fecha_ultimo_movimiento,es_dato_sintetico
PRD-00020374,USR-07888,inversion_hey,2022-03-14,activo,,15950.75,,4.24,,,2025-09-29,True
PRD-00020375,USR-07888,seguro_vida,2023-07-24,activo,,,,,,,2025-09-03,True
PRD-00020376,USR-07889,cuenta_debito,2025-10-08,activo,,12937.67,,,,,2025-11-01,True
PRD-00020377,USR-07889,tarjeta_credito_garantizada,2025-11-18,activo,15000.0,2253.0,0.1502,46.95,,,2025-11-23,True
PRD-00020378,USR-07890,cuenta_debito,2025-05-13,activo,,58601.69,,,,,2025-10-10,True
PRD-00020379,USR-07890,inversion_hey,2025-05-01,activo,,324498.92,,8.37,,,2025-11-22,True
PRD-00020380,USR-07890,tarjeta_credito_hey,2025-08-06,activo,88000.0,6380.0,0.0725,39.26,,,2025-10-14,True
PRD-00020381,USR-07891,cuenta_debito,2025-11-03,suspendido,,76589.01,,,,,2025-11-20,True
PRD-00020382,USR-07891,inversion_hey,2025-03-09,activo,,7191.8,,8.06,,,2025-09-11,True
PRD-00020383,USR-07891,tarjeta_credito_hey,2024-12-26,activo,144000.0,14932.8,0.1037,30.85,,,2025-11-06,True
PRD-00020384,USR-07892,cuenta_debito,2023-03-04,activo,,8605.07,,,,,2025-09-06,True
PRD-00020385,USR-07892,tarjeta_credito_negocios,2024-04-17,suspendido,238000.0,94866.8,0.3986,51.92,,,2025-09-16,True
PRD-00020386,USR-07892,credito_personal,2023-04-25,activo,96000.0,20073.6,0.2091,38.19,18.0,1482.14,2025-11-09,True
PRD-00020387,USR-07893,cuenta_debito,2023-04-24,cancelado,,48210.26,,,,,2025-11-28,True
PRD-00020388,USR-07893,tarjeta_credito_hey,2024-11-26,activo,88000.0,87234.4,0.9913,29.24,,,2025-09-16,True
PRD-00020389,USR-07893,credito_personal,2022-06-20,activo,29000.0,22448.9,0.7741,42.9,24.0,1408.99,2025-09-24,True
PRD-00020390,USR-07894,cuenta_debito,2023-01-21,activo,,14472.19,,,,,2025-11-06,True
PRD-00020391,USR-07894,tarjeta_credito_hey,2023-08-04,activo,48000.0,47673.6,0.9932,32.38,,,2025-10-14,True
PRD-00020392,USR-07894,credito_personal,2023-07-05,revision_de_pagos,56000.0,47807.2,0.8537,42.62,12.0,4962.33,2025-11-22,True
PRD-00020393,USR-07895,cuenta_debito,2025-09-14,activo,,67421.56,,,,,2025-11-02,True
PRD-00020394,USR-07895,seguro_compras,2025-10-19,activo,,,,,,,2025-10-28,True
PRD-00020395,USR-07896,cuenta_debito,2022-08-18,activo,,38889.06,,,,,2025-10-24,True
PRD-00020396,USR-07896,inversion_hey,2024-01-21,activo,,387076.77,,6.28,,,2025-10-22,True
PRD-00020397,USR-07896,tarjeta_credito_hey,2022-07-08,activo,36000.0,4708.8,0.1308,29.31,,,2025-10-22,True
PRD-00020398,USR-07896,seguro_vida,2024-02-03,activo,,,,,,,2025-09-21,True
PRD-00020399,USR-07896,seguro_compras,2022-12-22,activo,,,,,,,2025-09-02,True
PRD-00020400,USR-07897,cuenta_debito,2024-12-31,activo,,63408.77,,,,,2025-10-29,True
PRD-00020401,USR-07897,inversion_hey,2024-08-24,activo,,58266.43,,5.49,,,2025-09-05,True
PRD-00020402,USR-07898,cuenta_debito,2025-11-15,activo,,49800.75,,,,,2025-09-12,True
PRD-00020403,USR-07898,tarjeta_credito_hey,2025-11-14,activo,118000.0,47495.0,0.4025,43.09,,,2025-08-30,True
PRD-00020404,USR-07899,cuenta_debito,2024-07-12,activo,,33622.72,,,,,2025-08-31,True
PRD-00020405,USR-07900,cuenta_debito,2025-11-19,activo,,57287.31,,,,,2025-11-08,True
PRD-00020406,USR-07900,inversion_hey,2022-12-30,activo,,98058.22,,7.11,,,2025-10-03,True
PRD-00020407,USR-07900,seguro_compras,2022-08-16,activo,,,,,,,2025-11-09,True
PRD-00020408,USR-07901,cuenta_debito,2024-07-10,activo,,36240.39,,,,,2025-09-09,True
PRD-00020409,USR-07901,tarjeta_credito_hey,2024-08-20,activo,111000.0,53968.2,0.4862,44.49,,,2025-11-02,True
PRD-00020410,USR-07901,credito_nomina,2025-02-04,activo,31000.0,10778.7,0.3477,17.86,6.0,1891.18,2025-10-05,True
PRD-00020411,USR-07901,inversion_hey,2025-11-25,activo,,28507.49,,6.91,,,2025-10-09,True
PRD-00020412,USR-07902,cuenta_debito,2024-05-12,activo,,55169.63,,,,,2025-09-30,True
PRD-00020413,USR-07903,cuenta_debito,2025-05-24,activo,,69462.65,,,,,2025-10-20,True
PRD-00020414,USR-07903,inversion_hey,2025-09-01,activo,,419406.55,,4.24,,,2025-10-01,True
PRD-00020415,USR-07903,tarjeta_credito_hey,2025-06-13,activo,43000.0,3960.3,0.0921,29.17,,,2025-10-13,True
PRD-00020416,USR-07904,cuenta_debito,2025-01-07,cancelado,,80947.34,,,,,2025-11-06,True
PRD-00020417,USR-07905,cuenta_debito,2023-12-29,activo,,49534.33,,,,,2025-09-09,True
PRD-00020418,USR-07905,inversion_hey,2023-02-06,activo,,302467.83,,7.54,,,2025-10-31,True
PRD-00020419,USR-07906,cuenta_debito,2025-07-17,activo,,49173.03,,,,,2025-10-27,True
PRD-00020420,USR-07906,tarjeta_credito_hey,2024-04-14,activo,56000.0,11306.4,0.2019,35.33,,,2025-10-20,True
PRD-00020421,USR-07906,credito_nomina,2025-07-27,activo,50000.0,24960.0,0.4992,23.39,24.0,1312.08,2025-11-10,True
PRD-00020422,USR-07907,cuenta_debito,2024-03-05,activo,,72628.16,,,,,2025-10-30,True
PRD-00020423,USR-07907,inversion_hey,2024-01-15,activo,,86573.91,,5.05,,,2025-09-26,True
PRD-00020424,USR-07907,tarjeta_credito_hey,2024-03-22,activo,18000.0,4989.6,0.2772,45.84,,,2025-10-27,True
PRD-00020425,USR-07907,seguro_vida,2025-07-25,activo,,,,,,,2025-10-04,True
PRD-00020426,USR-07908,cuenta_debito,2025-11-20,activo,,66894.87,,,,,2025-09-27,True
PRD-00020427,USR-07908,inversion_hey,2025-04-10,activo,,98052.04,,3.63,,,2025-09-27,True
PRD-00020428,USR-07908,tarjeta_credito_hey,2025-05-28,activo,110000.0,27313.0,0.2483,31.56,,,2025-10-13,True
PRD-00020429,USR-07908,seguro_vida,2025-07-10,activo,,,,,,,2025-09-08,True
PRD-00020430,USR-07909,cuenta_debito,2024-04-02,activo,,50982.78,,,,,2025-11-01,True
PRD-00020431,USR-07909,inversion_hey,2025-06-06,activo,,192112.65,,3.69,,,2025-10-27,True
PRD-00020432,USR-07910,cuenta_debito,2025-08-29,activo,,58457.65,,,,,2025-11-18,True
PRD-00020433,USR-07911,cuenta_debito,2025-01-14,activo,,21020.39,,,,,2025-09-08,True
PRD-00020434,USR-07911,inversion_hey,2025-03-24,activo,,231266.65,,8.18,,,2025-09-18,True
PRD-00020435,USR-07911,tarjeta_credito_hey,2024-01-19,activo,35000.0,8092.0,0.2312,34.81,,,2025-10-01,True
PRD-00020436,USR-07912,cuenta_debito,2025-08-25,activo,,13296.56,,,,,2025-09-03,True
PRD-00020437,USR-07912,tarjeta_credito_hey,2022-12-31,activo,77000.0,19981.5,0.2595,35.13,,,2025-10-02,True
PRD-00020438,USR-07912,credito_nomina,2024-02-18,activo,10000.0,2978.0,0.2978,20.41,24.0,152.16,2025-11-03,True
PRD-00020439,USR-07912,seguro_vida,2023-07-05,activo,,,,,,,2025-09-17,True
PRD-00020440,USR-07913,cuenta_debito,2022-10-04,activo,,59614.38,,,,,2025-09-29,True
PRD-00020441,USR-07913,tarjeta_credito_hey,2024-10-31,activo,5000.0,3537.0,0.7074,29.3,,,2025-10-12,True
PRD-00020442,USR-07914,cuenta_debito,2025-06-17,activo,,82040.04,,,,,2025-09-17,True
PRD-00020443,USR-07914,credito_nomina,2023-11-16,activo,28000.0,12689.6,0.4532,32.84,24.0,728.19,2025-11-13,True
PRD-00020444,USR-07914,seguro_vida,2025-09-15,activo,,,,,,,2025-10-15,True
PRD-00020445,USR-07915,cuenta_debito,2023-08-15,cancelado,,43158.96,,,,,2025-09-20,True
PRD-00020446,USR-07916,cuenta_debito,2024-06-25,activo,,65198.5,,,,,2025-10-12,True
PRD-00020447,USR-07917,cuenta_debito,2024-12-30,activo,,67064.44,,,,,2025-10-08,True
PRD-00020448,USR-07917,inversion_hey,2025-05-01,activo,,376445.68,,6.31,,,2025-09-11,True
PRD-00020449,USR-07918,cuenta_debito,2022-12-20,activo,,75467.47,,,,,2025-11-25,True
PRD-00020450,USR-07918,tarjeta_credito_hey,2022-08-10,activo,136000.0,126507.2,0.9302,40.54,,,2025-08-31,True
PRD-00020451,USR-07918,tarjeta_credito_garantizada,2025-11-08,revision_de_pagos,4000.0,3451.2,0.8628,58.43,,,2025-11-20,True
PRD-00020452,USR-07919,cuenta_debito,2025-03-21,activo,,22807.19,,,,,2025-08-31,True
PRD-00020453,USR-07920,cuenta_debito,2025-03-15,activo,,48538.96,,,,,2025-09-29,True
PRD-00020454,USR-07920,tarjeta_credito_hey,2025-11-19,activo,93000.0,67136.7,0.7219,28.92,,,2025-09-18,True
PRD-00020455,USR-07920,tarjeta_credito_garantizada,2025-08-11,revision_de_pagos,11000.0,8642.7,0.7857,57.17,,,2025-08-31,True
PRD-00020456,USR-07921,cuenta_debito,2025-08-29,activo,,75876.06,,,,,2025-09-03,True
PRD-00020457,USR-07921,tarjeta_credito_hey,2023-11-11,activo,112000.0,52214.4,0.4662,31.7,,,2025-11-03,True
PRD-00020458,USR-07922,cuenta_debito,2025-08-23,activo,,78976.47,,,,,2025-09-07,True
PRD-00020459,USR-07922,inversion_hey,2025-02-12,activo,,17480.87,,5.91,,,2025-10-20,True
PRD-00020460,USR-07923,cuenta_debito,2025-05-22,activo,,36772.73,,,,,2025-09-12,True
PRD-00020461,USR-07923,inversion_hey,2025-05-18,activo,,289154.81,,5.08,,,2025-09-24,True
PRD-00020462,USR-07924,cuenta_debito,2025-10-29,activo,,12714.1,,,,,2025-08-31,True
PRD-00020463,USR-07924,tarjeta_credito_hey,2025-05-26,activo,142000.0,37559.0,0.2645,34.03,,,2025-10-19,True
PRD-00020464,USR-07925,cuenta_debito,2023-06-25,activo,,80389.36,,,,,2025-09-25,True
PRD-00020465,USR-07925,inversion_hey,2025-05-26,activo,,26857.83,,6.53,,,2025-11-10,True
PRD-00020466,USR-07926,cuenta_debito,2025-07-08,activo,,1688.71,,,,,2025-10-16,True
PRD-00020467,USR-07926,tarjeta_credito_hey,2025-05-03,activo,20000.0,6918.0,0.3459,34.32,,,2025-10-18,True
PRD-00020468,USR-07926,credito_nomina,2025-05-31,activo,29000.0,6043.6,0.2084,20.45,18.0,392.71,2025-10-18,True
PRD-00020469,USR-07926,seguro_vida,2025-09-18,activo,,,,,,,2025-10-05,True
PRD-00020470,USR-07927,cuenta_debito,2024-05-04,activo,,35841.68,,,,,2025-09-30,True
PRD-00020471,USR-07927,inversion_hey,2024-10-13,activo,,157618.66,,6.82,,,2025-09-08,True
PRD-00020472,USR-07927,tarjeta_credito_hey,2025-11-19,activo,143000.0,43457.7,0.3039,45.95,,,2025-11-17,True
PRD-00020473,USR-07927,seguro_vida,2024-06-06,activo,,,,,,,2025-09-30,True
PRD-00020474,USR-07928,cuenta_debito,2025-10-19,activo,,18285.02,,,,,2025-11-18,True
PRD-00020475,USR-07928,inversion_hey,2025-10-24,activo,,407958.64,,5.44,,,2025-10-06,True
PRD-00020476,USR-07928,credito_auto,2025-01-25,activo,442000.0,112754.2,0.2551,19.55,24.0,5713.96,2025-11-20,True
PRD-00020477,USR-07929,cuenta_debito,2022-01-22,cancelado,,23407.53,,,,,2025-09-16,True
PRD-00020478,USR-07929,cuenta_negocios,2024-11-25,activo,,41527.45,,,,,2025-10-04,True
PRD-00020479,USR-07929,tarjeta_credito_negocios,2021-09-13,activo,281000.0,86660.4,0.3084,53.13,,,2025-11-14,True
PRD-00020480,USR-07930,cuenta_debito,2025-05-07,activo,,48687.44,,,,,2025-09-27,True
PRD-00020481,USR-07930,tarjeta_credito_hey,2025-11-27,activo,146000.0,83789.4,0.5739,31.27,,,2025-09-16,True
PRD-00020482,USR-07931,cuenta_debito,2025-02-27,activo,,69025.3,,,,,2025-09-15,True
PRD-00020483,USR-07931,cuenta_negocios,2025-02-24,activo,,50340.68,,,,,2025-10-15,True
PRD-00020484,USR-07931,tarjeta_credito_negocios,2025-05-11,activo,102000.0,31150.8,0.3054,35.5,,,2025-10-20,True
PRD-00020485,USR-07932,cuenta_debito,2025-11-18,activo,,54833.71,,,,,2025-10-16,True
PRD-00020486,USR-07932,cuenta_negocios,2024-12-21,activo,,83174.23,,,,,2025-08-30,True
PRD-00020487,USR-07933,cuenta_debito,2025-04-11,activo,,68899.41,,,,,2025-11-11,True
PRD-00020488,USR-07933,inversion_hey,2024-05-17,activo,,225472.95,,4.26,,,2025-11-16,True
PRD-00020489,USR-07933,tarjeta_credito_hey,2025-07-18,activo,7000.0,1885.8,0.2694,32.59,,,2025-11-22,True
PRD-00020490,USR-07933,seguro_vida,2025-07-26,activo,,,,,,,2025-11-18,True
PRD-00020491,USR-07934,cuenta_debito,2024-08-05,activo,,28477.63,,,,,2025-09-01,True
PRD-00020492,USR-07934,inversion_hey,2025-05-12,activo,,405570.82,,8.7,,,2025-09-23,True
PRD-00020493,USR-07934,tarjeta_credito_hey,2023-07-27,activo,80000.0,9456.0,0.1182,30.17,,,2025-09-06,True
PRD-00020494,USR-07935,cuenta_debito,2024-05-02,activo,,52286.95,,,,,2025-10-20,True
PRD-00020495,USR-07935,inversion_hey,2024-11-23,activo,,50213.95,,4.54,,,2025-09-22,True
PRD-00020496,USR-07935,tarjeta_credito_hey,2025-07-01,activo,70000.0,15491.0,0.2213,37.6,,,2025-09-11,True
PRD-00020497,USR-07935,seguro_vida,2023-06-15,activo,,,,,,,2025-11-07,True
PRD-00020498,USR-07936,cuenta_debito,2025-07-23,activo,,29406.52,,,,,2025-11-15,True
PRD-00020499,USR-07936,inversion_hey,2025-10-14,activo,,496033.76,,9.05,,,2025-11-06,True
PRD-00020500,USR-07937,cuenta_debito,2024-11-04,activo,,81601.58,,,,,2025-11-03,True
PRD-00020501,USR-07937,tarjeta_credito_hey,2024-10-05,activo,79000.0,32224.1,0.4079,40.59,,,2025-11-02,True
PRD-00020502,USR-07938,cuenta_debito,2023-04-12,activo,,14177.79,,,,,2025-10-20,True
PRD-00020503,USR-07938,cuenta_negocios,2023-04-19,activo,,59146.57,,,,,2025-11-08,True
PRD-00020504,USR-07938,tarjeta_credito_negocios,2024-01-26,activo,170000.0,51017.0,0.3001,52.41,,,2025-11-18,True
PRD-00020505,USR-07938,credito_auto,2022-03-21,activo,359000.0,159898.6,0.4454,16.74,48.0,4592.4,2025-09-05,True
PRD-00020506,USR-07939,cuenta_debito,2025-07-12,activo,,10170.71,,,,,2025-10-28,True
PRD-00020507,USR-07939,tarjeta_credito_hey,2023-10-17,activo,12000.0,2092.8,0.1744,42.66,,,2025-11-07,True
PRD-00020508,USR-07939,credito_nomina,2024-07-27,activo,50000.0,9205.0,0.1841,20.73,6.0,1628.25,2025-11-12,True
PRD-00020509,USR-07940,cuenta_debito,2025-09-14,activo,,37150.53,,,,,2025-11-04,True
PRD-00020510,USR-07940,tarjeta_credito_hey,2025-10-08,activo,75000.0,15697.5,0.2093,30.72,,,2025-10-23,True
PRD-00020511,USR-07941,cuenta_debito,2021-02-22,activo,,25886.28,,,,,2025-09-30,True
PRD-00020512,USR-07941,inversion_hey,2022-10-16,activo,,52470.27,,7.41,,,2025-10-02,True
PRD-00020513,USR-07942,cuenta_debito,2024-03-13,activo,,66296.1,,,,,2025-11-04,True
PRD-00020514,USR-07942,seguro_compras,2025-02-05,activo,,,,,,,2025-10-09,True
PRD-00020515,USR-07943,cuenta_debito,2023-10-28,activo,,6212.18,,,,,2025-11-03,True
PRD-00020516,USR-07943,tarjeta_credito_hey,2024-07-06,activo,68000.0,19890.0,0.2925,32.16,,,2025-09-24,True
PRD-00020517,USR-07943,seguro_compras,2025-10-03,activo,,,,,,,2025-11-01,True
PRD-00020518,USR-07944,cuenta_debito,2021-06-07,activo,,27450.02,,,,,2025-09-17,True
PRD-00020519,USR-07944,tarjeta_credito_hey,2025-05-05,activo,94000.0,42149.6,0.4484,36.3,,,2025-09-04,True
PRD-00020520,USR-07945,cuenta_debito,2025-10-21,activo,,63797.29,,,,,2025-09-08,True
PRD-00020521,USR-07945,tarjeta_credito_garantizada,2023-08-07,activo,19000.0,17233.0,0.907,43.39,,,2025-10-09,True
PRD-00020522,USR-07946,cuenta_debito,2025-08-19,activo,,70831.63,,,,,2025-11-10,True
PRD-00020523,USR-07947,cuenta_debito,2024-09-03,activo,,71409.13,,,,,2025-09-03,True
PRD-00020524,USR-07947,tarjeta_credito_hey,2025-06-14,activo,10000.0,5709.0,0.5709,43.09,,,2025-11-22,True
PRD-00020525,USR-07948,cuenta_debito,2022-06-22,activo,,39085.59,,,,,2025-10-01,True
PRD-00020526,USR-07949,cuenta_debito,2024-03-27,activo,,63427.96,,,,,2025-10-06,True
PRD-00020527,USR-07950,cuenta_debito,2025-10-26,activo,,30023.29,,,,,2025-10-26,True
PRD-00020528,USR-07950,inversion_hey,2025-09-04,activo,,359560.16,,5.54,,,2025-10-24,True
PRD-00020529,USR-07950,credito_auto,2025-05-08,activo,152000.0,27633.6,0.1818,22.63,60.0,773.14,2025-11-22,True
PRD-00020530,USR-07951,cuenta_debito,2023-03-19,activo,,60235.37,,,,,2025-09-16,True
PRD-00020531,USR-07951,inversion_hey,2023-07-06,activo,,32693.2,,8.92,,,2025-10-24,True
PRD-00020532,USR-07952,cuenta_debito,2025-03-28,activo,,1552.83,,,,,2025-10-05,True
PRD-00020533,USR-07952,inversion_hey,2022-01-11,activo,,181036.23,,8.82,,,2025-10-18,True
PRD-00020534,USR-07952,tarjeta_credito_hey,2022-03-13,activo,74000.0,12691.0,0.1715,31.76,,,2025-09-06,True
PRD-00020535,USR-07953,cuenta_debito,2025-07-17,activo,,22046.41,,,,,2025-09-07,True
PRD-00020536,USR-07953,tarjeta_credito_hey,2025-05-13,revision_de_pagos,50000.0,46720.0,0.9344,30.21,,,2025-09-07,True
PRD-00020537,USR-07953,tarjeta_credito_garantizada,2025-09-10,activo,11000.0,10769.0,0.979,61.23,,,2025-11-04,True
PRD-00020538,USR-07954,cuenta_debito,2024-06-02,activo,,68369.63,,,,,2025-11-09,True
PRD-00020539,USR-07954,cuenta_negocios,2023-09-06,activo,,31156.2,,,,,2025-10-24,True
PRD-00020540,USR-07954,tarjeta_credito_negocios,2025-05-04,activo,178000.0,34193.8,0.1921,52.19,,,2025-09-08,True
PRD-00020541,USR-07954,credito_auto,2024-02-01,activo,430000.0,125689.0,0.2923,12.68,36.0,4215.61,2025-11-09,True
PRD-00020542,USR-07955,cuenta_debito,2022-04-17,activo,,62274.7,,,,,2025-10-25,True
PRD-00020543,USR-07955,tarjeta_credito_hey,2024-01-15,cancelado,59000.0,14814.9,0.2511,42.49,,,2025-10-08,True
PRD-00020544,USR-07955,credito_nomina,2021-11-06,activo,44000.0,17028.0,0.387,28.01,24.0,934.73,2025-09-14,True
PRD-00020545,USR-07955,inversion_hey,2025-04-17,cancelado,,53697.3,,8.36,,,2025-10-16,True
PRD-00020546,USR-07955,seguro_vida,2023-07-26,activo,,,,,,,2025-09-20,True
PRD-00020547,USR-07956,cuenta_debito,2024-09-22,activo,,349.15,,,,,2025-11-15,True
PRD-00020548,USR-07956,tarjeta_credito_hey,2025-06-25,activo,42000.0,7618.8,0.1814,32.08,,,2025-11-04,True
PRD-00020549,USR-07956,credito_nomina,2025-01-08,activo,77000.0,31508.4,0.4092,19.03,6.0,5546.7,2025-08-31,True
PRD-00020550,USR-07957,cuenta_debito,2023-06-11,activo,,11790.28,,,,,2025-09-18,True
PRD-00020551,USR-07957,inversion_hey,2024-05-20,cancelado,,324687.38,,8.31,,,2025-09-22,True
PRD-00020552,USR-07957,tarjeta_credito_hey,2025-04-30,activo,119000.0,38306.1,0.3219,30.55,,,2025-11-26,True
PRD-00020553,USR-07958,cuenta_debito,2022-03-12,activo,,11699.76,,,,,2025-09-05,True
PRD-00020554,USR-07959,cuenta_debito,2023-08-15,activo,,2657.77,,,,,2025-09-09,True
PRD-00020555,USR-07959,tarjeta_credito_hey,2024-08-24,revision_de_pagos,32000.0,24220.8,0.7569,33.16,,,2025-09-15,True
PRD-00020556,USR-07960,cuenta_debito,2025-08-18,activo,,75261.85,,,,,2025-11-25,True
PRD-00020557,USR-07960,tarjeta_credito_hey,2025-09-02,activo,65000.0,43517.5,0.6695,34.23,,,2025-10-08,True
PRD-00020558,USR-07961,cuenta_debito,2024-08-04,activo,,77232.23,,,,,2025-11-15,True
PRD-00020559,USR-07961,tarjeta_credito_hey,2024-03-12,activo,113000.0,66342.3,0.5871,45.86,,,2025-10-16,True
PRD-00020560,USR-07962,cuenta_debito,2025-10-08,activo,,40892.88,,,,,2025-09-08,True
PRD-00020561,USR-07963,cuenta_debito,2024-07-09,activo,,82105.62,,,,,2025-10-29,True
PRD-00020562,USR-07963,tarjeta_credito_hey,2025-09-08,activo,74000.0,59880.8,0.8092,40.85,,,2025-09-24,True
PRD-00020563,USR-07963,credito_personal,2023-11-20,suspendido,32000.0,28985.6,0.9058,33.02,12.0,2868.95,2025-10-04,True
PRD-00020564,USR-07964,cuenta_debito,2024-05-05,activo,,76267.69,,,,,2025-10-11,True
PRD-00020565,USR-07964,tarjeta_credito_hey,2022-01-19,activo,109000.0,30552.7,0.2803,38.68,,,2025-09-14,True
PRD-00020566,USR-07964,inversion_hey,2023-06-01,activo,,46477.1,,6.87,,,2025-09-13,True
PRD-00020567,USR-07965,cuenta_debito,2025-08-13,activo,,23482.1,,,,,2025-09-23,True
PRD-00020568,USR-07965,cuenta_negocios,2025-04-26,activo,,9820.89,,,,,2025-09-06,True
PRD-00020569,USR-07965,tarjeta_credito_negocios,2025-07-26,activo,170000.0,55522.0,0.3266,52.76,,,2025-10-26,True
PRD-00020570,USR-07965,credito_personal,2025-11-20,activo,32000.0,13612.8,0.4254,46.79,12.0,1442.0,2025-11-06,True
PRD-00020571,USR-07966,cuenta_debito,2023-08-17,activo,,57535.47,,,,,2025-10-14,True
PRD-00020572,USR-07966,tarjeta_credito_hey,2024-01-30,activo,67000.0,32441.4,0.4842,45.25,,,2025-10-24,True
PRD-00020573,USR-07967,cuenta_debito,2023-03-16,activo,,36364.16,,,,,2025-10-23,True
PRD-00020574,USR-07968,cuenta_debito,2023-11-26,cancelado,,69279.77,,,,,2025-09-16,True
PRD-00020575,USR-07968,tarjeta_credito_hey,2024-04-24,activo,17000.0,15679.1,0.9223,41.36,,,2025-10-28,True
PRD-00020576,USR-07968,tarjeta_credito_garantizada,2025-11-18,revision_de_pagos,10000.0,7252.0,0.7252,57.73,,,2025-09-05,True
PRD-00020577,USR-07969,cuenta_debito,2025-08-19,activo,,69608.48,,,,,2025-09-02,True
PRD-00020578,USR-07970,cuenta_debito,2023-01-06,activo,,72659.95,,,,,2025-11-14,True
PRD-00020579,USR-07970,tarjeta_credito_hey,2024-02-12,activo,57000.0,24909.0,0.437,32.23,,,2025-10-29,True
PRD-00020580,USR-07970,seguro_vida,2024-07-26,activo,,,,,,,2025-08-30,True
PRD-00020581,USR-07971,cuenta_debito,2025-07-09,activo,,67180.14,,,,,2025-09-23,True
PRD-00020582,USR-07971,tarjeta_credito_hey,2025-05-22,activo,104000.0,55952.0,0.538,40.34,,,2025-09-15,True
PRD-00020583,USR-07972,cuenta_debito,2024-04-05,activo,,51567.91,,,,,2025-10-30,True
PRD-00020584,USR-07972,tarjeta_credito_hey,2022-03-04,activo,30000.0,26079.0,0.8693,34.81,,,2025-10-10,True
PRD-00020585,USR-07972,tarjeta_credito_garantizada,2025-10-30,revision_de_pagos,22000.0,16478.0,0.749,52.51,,,2025-10-07,True
PRD-00020586,USR-07973,cuenta_debito,2023-06-10,activo,,2986.12,,,,,2025-09-09,True
PRD-00020587,USR-07974,cuenta_debito,2025-07-04,activo,,68415.32,,,,,2025-09-19,True
PRD-00020588,USR-07974,credito_nomina,2025-11-04,activo,57000.0,31076.4,0.5452,21.85,18.0,2040.35,2025-10-11,True
PRD-00020589,USR-07975,cuenta_debito,2025-06-25,activo,,18959.24,,,,,2025-11-16,True
PRD-00020590,USR-07975,credito_nomina,2024-04-19,activo,65000.0,20182.5,0.3105,21.55,18.0,1322.17,2025-10-26,True
PRD-00020591,USR-07975,inversion_hey,2025-06-18,cancelado,,12216.16,,9.7,,,2025-11-10,True
PRD-00020592,USR-07976,cuenta_debito,2025-07-21,activo,,60444.37,,,,,2025-09-09,True
PRD-00020593,USR-07976,inversion_hey,2025-09-30,activo,,313565.93,,9.22,,,2025-09-18,True
PRD-00020594,USR-07976,seguro_vida,2024-06-07,activo,,,,,,,2025-11-22,True
PRD-00020595,USR-07977,cuenta_debito,2025-01-07,activo,,8364.49,,,,,2025-10-09,True
PRD-00020596,USR-07978,cuenta_debito,2024-11-14,activo,,37389.63,,,,,2025-11-04,True
PRD-00020597,USR-07978,cuenta_negocios,2025-01-23,activo,,37586.52,,,,,2025-10-07,True
PRD-00020598,USR-07978,tarjeta_credito_negocios,2024-10-24,activo,222000.0,28904.4,0.1302,53.25,,,2025-11-06,True
PRD-00020599,USR-07978,credito_auto,2025-01-13,activo,461000.0,229992.9,0.4989,18.22,60.0,5867.87,2025-09-12,True
PRD-00020600,USR-07979,cuenta_debito,2025-08-21,activo,,34164.03,,,,,2025-11-16,True
PRD-00020601,USR-07979,inversion_hey,2025-10-17,activo,,428173.21,,6.72,,,2025-11-11,True
PRD-00020602,USR-07979,seguro_vida,2025-08-17,activo,,,,,,,2025-09-30,True
PRD-00020603,USR-07980,cuenta_debito,2025-10-31,cancelado,,2018.43,,,,,2025-09-26,True
PRD-00020604,USR-07980,tarjeta_credito_hey,2025-05-21,activo,15000.0,10051.5,0.6701,30.45,,,2025-10-12,True
PRD-00020605,USR-07981,cuenta_debito,2025-02-28,activo,,73775.42,,,,,2025-11-21,True
PRD-00020606,USR-07981,inversion_hey,2025-06-12,activo,,159423.61,,5.7,,,2025-10-04,True
PRD-00020607,USR-07981,tarjeta_credito_hey,2025-04-06,activo,82000.0,11750.6,0.1433,39.92,,,2025-08-30,True
